make_model,hp_kw,km,age,gearing_type,gears,price
Opel Astra,110.0,4.666666666666667,0.0,Automatic,6.0,20685
Opel Astra,110.0,1.0,0.0,Automatic,6.0,20663
Opel Astra,110.0,0.0,0.0,Automatic,6.0,23580
Opel Astra,110.0,8068.0,0.0,Automatic,6.0,20640
Opel Astra,110.0,5911.0,0.0,Automatic,6.0,20640
Opel Astra,110.0,0.6666666666666666,0.0,Automatic,6.0,20605
Opel Astra,110.0,751.75,0.0,Automatic,6.0,20295
Opel Astra,110.0,7313.0,0.0,Automatic,6.0,20590
Opel Astra,100.0,750.0,0.0,Automatic,6.0,20185
Opel Astra,100.0,750.0,0.0,Automatic,6.0,20185
Opel Astra,100.0,10.0,0.0,Automatic,6.0,19990
Opel Astra,110.0,7700.0,0.0,Automatic,6.0,19960
Opel Astra,110.0,504.5,0.0,Automatic,6.0,20295
Opel Astra,110.0,7308.0,0.0,Automatic,6.0,19990
Opel Astra,110.0,6004.0,0.0,Automatic,6.0,19940
Opel Astra,110.0,8068.0,0.0,Automatic,6.0,19940
Opel Astra,110.0,7572.0,0.0,Automatic,6.0,19940
Opel Astra,110.0,5100.0,0.0,Automatic,6.0,20980
Opel Astra,110.0,6036.5,0.0,Automatic,6.0,23505
Opel Astra,147.0,1.0,0.0,Automatic,6.0,23520
Opel Astra,110.0,10.0,0.0,Automatic,6.0,23550
Opel Astra,110.0,4501.0,0.0,Automatic,6.0,19940
Opel Astra,101.0,5000.0,0.0,Automatic,6.0,23499
Opel Astra,110.0,7000.0,0.0,Automatic,6.0,23490
Opel Astra,110.0,1500.0,0.0,Automatic,6.0,23490
Opel Astra,100.0,1.0,2.0,Automatic,6.0,23465
Opel Astra,100.0,51488.0,2.0,Automatic,6.0,23435
Opel Astra,100.0,46000.0,2.0,Automatic,6.0,23400
Opel Astra,100.0,875.0,0.0,Automatic,6.0,23400
Opel Astra,100.0,7202.0,0.0,Automatic,6.0,23390
Opel Astra,100.0,6000.0,0.0,Automatic,6.0,23290
Opel Astra,110.0,750.0,0.0,Automatic,6.0,23200
Opel Astra,147.0,1.0,0.0,Automatic,6.0,23150
Opel Astra,100.0,1.0,2.0,Automatic,6.0,23130
Opel Astra,110.0,5000.0,0.0,Automatic,6.0,22995
Opel Astra,110.0,5000.0,0.0,Automatic,6.0,22989
Opel Astra,110.0,20.0,0.0,Automatic,6.0,22839
Opel Astra,110.0,4275.0,0.0,Automatic,6.0,22815
Opel Astra,110.0,850.0,0.0,Automatic,6.0,22950
Opel Astra,110.0,3000.0,0.0,Automatic,6.0,22900
Opel Astra,110.0,4500.0,0.0,Automatic,6.0,22690
Opel Astra,100.0,1.0,2.0,Automatic,6.0,22655
Opel Astra,110.0,1.3333333333333333,0.0,Automatic,6.0,22615
Opel Astra,110.0,20.0,0.0,Automatic,6.0,22590
Opel Astra,110.0,20.0,0.0,Automatic,6.0,22590
Opel Astra,110.0,20.0,0.0,Automatic,6.0,22590
Opel Astra,110.0,20.0,0.0,Automatic,6.0,22590
Opel Astra,100.0,1.0,2.0,Automatic,6.0,22555
Opel Astra,110.0,20.0,0.0,Automatic,6.0,22839
Opel Astra,100.0,11572.0,0.0,Automatic,6.0,22490
Opel Astra,110.0,3550.0,0.0,Automatic,6.0,22490
Opel Astra,110.0,4274.5,0.0,Automatic,6.0,22475
Opel Astra,100.0,10.0,2.0,Automatic,6.0,22185
Opel Astra,100.0,16010.0,2.0,Automatic,6.0,22405
Opel Astra,100.0,10000.0,0.0,Automatic,6.0,22290
Opel Astra,100.0,10.0,2.0,Automatic,6.0,22285
Opel Astra,110.0,10.0,0.0,Automatic,6.0,22275
Opel Astra,110.0,5000.0,0.0,Automatic,6.0,21990
Opel Astra,110.0,5911.0,0.0,Automatic,6.0,19940
Opel Astra,110.0,6312.0,0.0,Automatic,6.0,19940
Opel Astra,110.0,2.0,0.0,Automatic,6.0,19499
Opel Astra,110.0,1.0,0.0,Automatic,6.0,19934
Opel Astra,110.0,11707.0,0.0,Automatic,6.0,19490
Opel Astra,110.0,6100.0,0.0,Automatic,6.0,19495
Opel Astra,110.0,8536.0,0.0,Automatic,6.0,19480
Opel Astra,110.0,7900.0,0.0,Automatic,6.0,19495
Opel Astra,110.0,6149.0,0.0,Automatic,6.0,19940
Opel Astra,110.0,13200.0,0.0,Automatic,6.0,19480
Opel Astra,77.0,6776.0,0.0,Manual,5.0,16073
Opel Astra,77.0,13542.0,0.0,Manual,5.0,15999
Opel Astra,77.0,2500.0,0.0,Manual,5.0,15990
Opel Astra,66.0,5.0,0.0,Manual,5.0,15990
Opel Astra,66.0,10.0,0.0,Manual,5.0,15990
Opel Astra,66.0,800.0,0.0,Manual,6.0,15990
Opel Astra,66.0,111.0,0.0,Manual,5.0,15990
Opel Astra,66.0,10.0,0.0,Manual,5.0,15990
Opel Astra,77.0,111.0,0.0,Manual,5.0,15990
Opel Astra,77.0,3698.0,0.0,Manual,5.0,16500
Opel Astra,66.0,10.0,0.0,Manual,5.0,16080
Opel Astra,66.0,50.0,0.0,Manual,5.0,16900
Opel Astra,92.0,5500.0,0.0,Manual,6.0,16900
Opel Astra,100.0,10182.0,0.0,Manual,6.0,16900
Opel Astra,100.0,10182.0,0.0,Manual,6.0,16900
Opel Astra,66.0,25.5,0.0,Manual,5.0,16895
Opel Astra,92.0,11.0,0.0,Manual,6.0,16899
Opel Astra,77.0,56.0,0.0,Manual,5.0,16995
Opel Astra,66.0,1.0,0.0,Manual,5.0,17445
Opel Astra,81.0,1.0,0.0,Manual,6.0,16990
Opel Astra,77.0,60.5,0.0,Manual,5.0,16977
Opel Astra,92.0,6833.333333333333,0.0,Manual,6.0,17438
Opel Astra,92.0,10.0,0.0,Manual,6.0,17415
Opel Astra,77.0,4999.0,0.0,Manual,5.0,17400
Opel Astra,70.0,70000.0,2.0,Manual,6.0,16990
Opel Astra,81.0,5.0,0.0,Manual,6.0,17500
Opel Astra,81.0,5.5,0.0,Manual,6.0,17800
Opel Astra,92.0,3395.0,0.0,Manual,6.0,17790
Opel Astra,66.0,10.0,0.0,Manual,5.0,17790
Opel Astra,77.0,2749.6666666666665,0.0,Manual,5.0,17714
Opel Astra,100.0,6.0,0.0,Manual,6.0,17500
Opel Astra,81.0,67160.0,2.0,Manual,6.0,17740
Opel Astra,78.0,5.5,0.0,Manual,5.0,17714
Opel Astra,81.0,2970.0,0.0,Manual,6.0,17800
Opel Astra,78.0,2104.333333333333,0.0,Manual,5.0,17714
Opel Astra,81.0,3530.0,0.0,Manual,6.0,17690
Opel Astra,81.0,3388.0,0.0,Manual,6.0,17690
Opel Astra,66.0,10.0,0.0,Manual,5.0,17690
Opel Astra,77.0,1.0,0.0,Manual,5.0,17678
Opel Astra,85.0,10.0,0.0,Manual,6.0,17600
Opel Astra,77.0,5.0,0.0,Manual,5.0,17590
Opel Astra,66.0,257.25,0.0,Manual,5.0,17575
Opel Astra,81.0,1.0,0.0,Manual,6.0,17500
Opel Astra,77.0,4581.0,0.0,Manual,5.0,17570
Opel Astra,81.0,1.0,2.0,Manual,6.0,17560
Opel Astra,81.0,1.0,2.0,Manual,6.0,17559
Opel Astra,81.0,1.0,0.0,Manual,6.0,17500
Opel Astra,81.0,6.0,0.0,Manual,6.0,17500
Opel Astra,92.0,100.0,0.0,Manual,6.0,17490
Opel Astra,81.0,6.0,0.0,Manual,6.0,17500
Opel Astra,81.0,1.0,0.0,Manual,6.0,17500
Opel Astra,66.0,1459.0,0.0,Manual,5.0,17490
Opel Astra,66.0,10.0,0.0,Manual,6.0,17490
Opel Astra,92.0,50.0,0.0,Manual,6.0,17490
Opel Astra,92.0,50.0,0.0,Manual,6.0,17490
Opel Astra,81.0,1.0,0.0,Manual,6.0,17500
Opel Astra,77.0,4275.0,0.0,Manual,5.0,17490
Opel Astra,77.0,2627.0,0.0,Manual,5.0,17490
Opel Astra,77.0,979.0,0.0,Manual,5.0,17490
Opel Astra,66.0,10.0,0.0,Manual,5.0,17450
Opel Astra,77.0,5508.0,0.0,Manual,5.0,17450
Opel Astra,77.0,3.0,0.0,Manual,5.0,16990
Opel Astra,77.0,999.0,0.0,Manual,5.0,16990
Opel Astra,92.0,3000.0,0.0,Manual,6.0,17475
Opel Astra,66.0,5.0,0.0,Manual,5.0,16990
Opel Astra,66.0,5.0,0.0,Manual,5.0,16990
Opel Astra,92.0,500.0,0.0,Manual,6.0,16990
Opel Astra,77.0,1880.0,0.0,Manual,5.0,16990
Opel Astra,66.0,10.0,0.0,Manual,5.0,16990
Opel Astra,92.0,7.0,0.0,Manual,6.0,16990
Opel Astra,92.0,7.0,0.0,Manual,6.0,16990
Opel Astra,92.0,7.0,0.0,Manual,6.0,16990
Opel Astra,66.0,10.0,0.0,Manual,5.0,16990
Opel Astra,77.0,5.0,0.0,Manual,5.0,16990
Opel Astra,77.0,111.0,0.0,Manual,5.0,16990
Opel Astra,81.0,3000.0,0.0,Manual,6.0,16990
Opel Astra,81.0,6.0,0.0,Manual,6.0,16990
Opel Astra,81.0,6.0,0.0,Manual,6.0,16990
Opel Astra,81.0,3000.0,0.0,Manual,6.0,16990
Opel Astra,77.0,11509.0,0.0,Manual,5.0,16990
Opel Astra,66.0,10.0,0.0,Manual,5.0,17450
Opel Astra,81.0,1.0,0.0,Manual,6.0,16990
Opel Astra,66.0,2500.0,0.0,Manual,5.0,16990
Opel Astra,66.0,2322.1428571428573,0.0,Manual,5.0,16990
Opel Astra,77.0,4956.0,0.0,Manual,5.0,16990
Opel Astra,77.0,2144.285714285714,0.0,Manual,5.0,16977
Opel Astra,77.0,1966.428571428572,0.0,Manual,5.0,16977
Opel Astra,77.0,2627.0,0.0,Manual,5.0,16989
Opel Astra,77.0,1788.5714285714284,0.0,Manual,5.0,16977
Opel Astra,77.0,1610.7142857142858,0.0,Manual,5.0,16977
Opel Astra,77.0,1432.857142857143,0.0,Manual,5.0,16977
Opel Astra,77.0,1255.0,0.0,Manual,5.0,16977
Opel Astra,66.0,1077.142857142857,0.0,Manual,5.0,16977
Opel Astra,77.0,899.2857142857142,0.0,Manual,5.0,16977
Opel Astra,66.0,2483.0,0.0,Manual,5.0,17400
Opel Astra,77.0,721.4285714285713,0.0,Manual,5.0,16977
Opel Astra,77.0,2500.0,0.0,Manual,5.0,17390
Opel Astra,66.0,10.0,0.0,Manual,5.0,17390
Opel Astra,81.0,8166.666666666666,0.0,Manual,6.0,17390
Opel Astra,77.0,543.5714285714284,0.0,Manual,5.0,16977
Opel Astra,77.0,365.7142857142858,0.0,Manual,5.0,16977
Opel Astra,77.0,10.0,0.0,Manual,5.0,17330
Opel Astra,77.0,5.0,0.0,Manual,5.0,17350
Opel Astra,78.0,187.85714285714263,0.0,Manual,5.0,17190
Opel Astra,77.0,1875.25,0.0,Manual,5.0,17275
Opel Astra,66.0,1250.5,0.0,Manual,5.0,17105
Opel Astra,81.0,10.0,0.0,Manual,6.0,17290
Opel Astra,92.0,2627.0,0.0,Manual,6.0,17038
Opel Astra,92.0,1.0,0.0,Manual,6.0,17015
Opel Astra,92.0,1501.0,0.0,Manual,6.0,17000
Opel Astra,100.0,4.0,0.0,Manual,6.0,16996
Opel Astra,77.0,1666.6666666666667,0.0,Manual,5.0,16873
Opel Astra,110.0,27714.0,0.0,Manual,6.0,16999
Opel Astra,92.0,10.0,0.0,Manual,6.0,16800
Opel Astra,78.0,3328.333333333333,0.0,Manual,6.0,16839
Opel Astra,77.0,10.0,0.0,Manual,5.0,16866
Opel Astra,66.0,625.75,0.0,Manual,5.0,16890
Opel Astra,77.0,10.0,0.0,Manual,5.0,16799
Opel Astra,77.0,10.0,0.0,Manual,5.0,16790
Opel Astra,66.0,10.0,0.0,Manual,5.0,16790
Opel Astra,77.0,8.0,0.0,Manual,5.0,16772
Opel Astra,77.0,1.0,0.0,Manual,5.0,16617
Opel Astra,77.0,1.0,0.0,Manual,6.0,16580
Opel Astra,77.0,3237.0,0.0,Manual,5.0,16500
Opel Astra,77.0,2595.0,0.0,Manual,5.0,16500
Opel Astra,77.0,8020.0,0.0,Manual,5.0,16500
Opel Astra,81.0,10.0,0.0,Manual,6.0,16488
Opel Astra,66.0,10.0,0.0,Manual,5.0,16490
Opel Astra,66.0,5.0,0.0,Manual,5.0,16490
Opel Astra,77.0,4990.0,0.0,Manual,5.0,16489
Opel Astra,81.0,10.0,0.0,Manual,6.0,16488
Opel Astra,78.0,4995.0,0.0,Manual,5.0,16464
Opel Astra,67.0,10.0,0.0,Manual,6.0,16390
Opel Astra,77.0,5000.0,0.0,Manual,5.0,16389
Opel Astra,77.0,1.0,0.0,Manual,5.0,16360
Opel Astra,66.0,4.0,0.0,Manual,5.0,16390
Opel Astra,77.0,10.0,0.0,Manual,5.0,16344
Opel Astra,66.0,10.0,0.0,Manual,5.0,16290
Opel Astra,77.0,10.0,0.0,Manual,5.0,16344
Opel Astra,66.0,10.0,0.0,Manual,5.0,16390
Opel Astra,66.0,10.0,0.0,Manual,5.0,16080
Opel Astra,66.0,1.0,0.0,Manual,5.0,16190
Opel Astra,81.0,2994.0,0.0,Manual,6.0,15974
Opel Astra,77.0,10.0,0.0,Manual,5.0,15899
Opel Astra,66.0,3024.0,0.0,Manual,5.0,16280
Opel Astra,81.0,2988.0,0.0,Manual,6.0,15974
Opel Astra,77.0,1.0,0.0,Manual,5.0,15953
Opel Astra,77.0,1.0,0.0,Manual,5.0,15953
Opel Astra,92.0,2627.0,0.0,Manual,6.0,15862
Opel Astra,66.0,4999.0,0.0,Manual,5.0,15500
Opel Astra,81.0,2982.0,0.0,Manual,6.0,15816
Opel Astra,67.0,10.0,0.0,Manual,6.0,15590
Opel Astra,66.0,4999.0,0.0,Manual,5.0,15700
Opel Astra,77.0,1.0,0.0,Manual,5.0,15622
Opel Astra,81.0,2976.0,0.0,Manual,6.0,15816
Opel Astra,81.0,9500.0,0.0,Manual,6.0,15500
Opel Astra,92.0,1900.0,0.0,Manual,6.0,15490
Opel Astra,66.0,7.0,0.0,Manual,5.0,15455
Opel Astra,66.0,10.0,0.0,Manual,5.0,15488
Opel Astra,81.0,2970.0,0.0,Manual,6.0,17800
Opel Astra,77.0,5357.0,0.0,Manual,5.0,17990
Opel Astra,110.0,10.0,0.0,Manual,6.0,17877
Opel Astra,77.0,500.0,0.0,Manual,5.0,17950
Opel Astra,110.0,14478.0,0.0,Manual,6.0,17880
Opel Astra,110.0,10.0,0.0,Manual,6.0,17877
Opel Astra,66.0,10.0,0.0,Manual,5.0,17890
Opel Astra,77.0,4000.0,0.0,Manual,6.0,17889
Opel Astra,92.0,4439.0,0.0,Manual,6.0,18190
Opel Astra,92.0,2835.0,0.0,Manual,6.0,18190
Opel Astra,92.0,6245.0,0.0,Manual,6.0,18190
Opel Astra,77.0,10.0,0.0,Manual,5.0,18190
Opel Astra,66.0,1250.5,0.0,Manual,5.0,18135
Opel Astra,92.0,4999.0,0.0,Manual,6.0,18100
Opel Astra,77.0,3339.0,0.0,Manual,5.0,18590
Opel Astra,81.0,5.0,2.0,Manual,6.0,18750
Opel Astra,81.0,431.0,0.0,Manual,6.0,18190
Opel Astra,77.0,2224.5,0.0,Manual,5.0,18758
Opel Astra,92.0,700.0,0.0,Manual,6.0,18440
Opel Astra,77.0,7465.5,0.0,Manual,5.0,18990
Opel Astra,92.0,9000.0,0.0,Manual,6.0,18490
Opel Astra,92.0,4999.0,0.0,Manual,6.0,18400
Opel Astra,77.0,1.0,0.0,Manual,5.0,18450
Opel Astra,77.0,2500.0,0.0,Manual,5.0,18950
Opel Astra,147.0,500.0,0.0,Manual,6.0,18990
Opel Astra,147.0,20.0,0.0,Manual,6.0,18990
Opel Astra,92.0,9500.0,0.0,Manual,6.0,18989
Opel Astra,110.0,7741.0,0.0,Manual,6.0,18940
Opel Astra,110.0,4307.0,0.0,Manual,6.0,18940
Opel Astra,92.0,7739.0,0.0,Manual,6.0,18903
Opel Astra,81.0,10.0,0.0,Manual,6.0,18900
Opel Astra,70.0,70000.0,2.0,Manual,6.0,18890
Opel Astra,77.0,2678.0,0.0,Manual,5.0,18890
Opel Astra,81.0,1000.0,0.0,Manual,6.0,18890
Opel Astra,81.0,4800.0,0.0,Manual,6.0,18890
Opel Astra,77.0,4555.0,0.0,Manual,5.0,18990
Opel Astra,110.0,20.0,0.0,Manual,6.0,18890
Opel Astra,100.0,10.0,0.0,Manual,6.0,18890
Opel Astra,81.0,1.0,2.0,Manual,6.0,18990
Opel Astra,147.0,10.0,0.0,Manual,6.0,18990
Opel Astra,92.0,1000.0,0.0,Manual,6.0,18980
Opel Astra,92.0,2000.0,0.0,Manual,6.0,18980
Opel Astra,92.0,1000.0,0.0,Manual,6.0,18980
Opel Astra,92.0,1000.0,0.0,Manual,6.0,18980
Opel Astra,92.0,12.0,0.0,Manual,6.0,18988
Opel Astra,92.0,0.0,0.0,Manual,6.0,18980
Opel Astra,77.0,20.0,0.0,Manual,5.0,18980
Opel Astra,66.0,10.0,0.0,Manual,5.0,18980
Opel Astra,92.0,7500.0,0.0,Manual,6.0,18979
Opel Astra,77.0,500.0,0.0,Manual,5.0,18979
Opel Astra,110.0,1255.0,0.0,Manual,6.0,18965
Opel Astra,77.0,10.0,0.0,Manual,6.0,18980
Opel Astra,92.0,7375.333333333333,0.0,Manual,6.0,18965
Opel Astra,76.0,6911.0,0.0,Manual,5.0,18950
Opel Astra,92.0,2500.0,0.0,Manual,6.0,18950
Opel Astra,77.0,5000.0,0.0,Manual,6.0,18950
Opel Astra,110.0,1.0,0.0,Manual,6.0,18380
Opel Astra,77.0,1020.0,0.0,Manual,5.0,18380
Opel Astra,77.0,7.5,0.0,Manual,5.0,18370
Opel Astra,92.0,7437.666666666667,0.0,Manual,6.0,18355
Opel Astra,110.0,3755.0,0.0,Manual,6.0,18338
Opel Astra,77.0,520.0,0.0,Manual,5.0,18305
Opel Astra,92.0,3500.0,0.0,Manual,6.0,18300
Opel Astra,92.0,3500.0,0.0,Manual,6.0,18300
Opel Astra,77.0,10000.0,0.0,Manual,5.0,18300
Opel Astra,81.0,10.0,0.0,Manual,6.0,18290
Opel Astra,81.0,10.0,0.0,Manual,6.0,18290
Opel Astra,81.0,1.0,2.0,Manual,6.0,18260
Opel Astra,110.0,10.0,0.0,Manual,6.0,18238
Opel Astra,100.0,7500.0,0.0,Manual,6.0,18300
Opel Astra,110.0,4800.0,0.0,Manual,6.0,18225
Opel Astra,77.0,5.0,0.0,Manual,5.0,18190
Opel Astra,92.0,40.0,0.0,Manual,6.0,18890
Opel Astra,92.0,10.0,0.0,Manual,6.0,18790
Opel Astra,92.0,5000.0,0.0,Manual,6.0,18850
Opel Astra,92.0,10.0,0.0,Manual,6.0,18830
Opel Astra,77.0,7500.0,0.0,Manual,6.0,18798
Opel Astra,77.0,7000.0,0.0,Manual,5.0,18790
Opel Astra,77.0,20.0,0.0,Manual,5.0,18790
Opel Astra,92.0,1999.0,0.0,Manual,5.0,18790
Opel Astra,92.0,10.0,0.0,Manual,6.0,18990
Opel Astra,77.0,5000.0,0.0,Manual,5.0,18990
Opel Astra,92.0,25.0,0.0,Manual,6.0,18990
Opel Astra,77.0,2773.0,0.0,Manual,5.0,18990
Opel Astra,92.0,25.0,0.0,Manual,6.0,18990
Opel Astra,92.0,25.0,0.0,Manual,6.0,18990
Opel Astra,92.0,10.0,0.0,Manual,6.0,18990
Opel Astra,66.0,71.5,0.0,Manual,5.0,18990
Opel Astra,66.0,133.0,0.0,Manual,5.0,18990
Opel Astra,66.0,1900.0,0.0,Manual,5.0,18990
Opel Astra,66.0,2103.0,0.0,Manual,5.0,18990
Opel Astra,66.0,1053.0,0.0,Manual,5.0,18990
Opel Astra,92.0,15.0,0.0,Manual,6.0,18990
Opel Astra,66.0,3.0,0.0,Manual,5.0,18990
Opel Astra,77.0,2505.0,0.0,Manual,5.0,18525
Opel Astra,77.0,10.0,0.0,Manual,5.0,18500
Opel Astra,92.0,7.0,0.0,Manual,6.0,18500
Opel Astra,92.0,7500.0,0.0,Manual,6.0,18950
Opel Astra,66.0,5.0,0.0,Manual,5.0,18490
Opel Astra,92.0,5900.0,0.0,Manual,6.0,18490
Opel Astra,92.0,2500.0,0.0,Manual,6.0,18490
Opel Astra,92.0,10.0,0.0,Manual,6.0,18490
Opel Astra,147.0,525.0,0.0,Manual,6.0,18490
Opel Astra,77.0,1162.0,0.0,Manual,5.0,18490
Opel Astra,81.0,10.0,2.0,Manual,6.0,18480
Opel Astra,66.0,586.0,0.0,Manual,5.0,18490
Opel Astra,92.0,2500.0,0.0,Manual,6.0,18490
Opel Astra,92.0,3000.0,0.0,Manual,6.0,18480
Opel Astra,92.0,2500.0,0.0,Manual,6.0,18480
Opel Astra,92.0,2000.0,0.0,Manual,6.0,18480
Opel Astra,81.0,320.0,0.0,Manual,6.0,18450
Opel Astra,92.0,3500.0,0.0,Manual,6.0,18749
Opel Astra,92.0,10.0,0.0,Manual,6.0,18690
Opel Astra,92.0,1.0,0.0,Manual,6.0,18725
Opel Astra,92.0,1000.0,0.0,Manual,6.0,18690
Opel Astra,66.0,5.0,0.0,Manual,5.0,18690
Opel Astra,77.0,15.0,0.0,Manual,5.0,18690
Opel Astra,92.0,6149.0,0.0,Manual,5.0,18690
Opel Astra,66.0,5.0,0.0,Manual,5.0,18690
Opel Astra,81.0,5500.0,0.0,Manual,6.0,18690
Opel Astra,77.0,10.0,0.0,Manual,5.0,18690
Opel Astra,77.0,5.5,0.0,Manual,5.0,18683
Opel Astra,77.0,1.0,0.0,Manual,5.0,18610
Opel Astra,77.0,610.3333333333334,0.0,Manual,5.0,18683
Opel Astra,81.0,3.0,0.0,Manual,6.0,18640
Opel Astra,81.0,128750.0,2.0,Manual,6.0,18660
Opel Astra,77.0,5000.0,0.0,Manual,5.0,18099
Opel Astra,77.0,1219.6666666666667,0.0,Manual,5.0,18683
Opel Astra,92.0,1.0,0.0,Manual,6.0,18097
Opel Astra,92.0,7500.0,0.0,Manual,6.0,18090
Opel Astra,78.0,875.0,0.0,Manual,5.0,18064
Opel Astra,92.0,1.0,0.0,Manual,6.0,18096
Opel Astra,110.0,1.0,0.0,Manual,6.0,18000
Opel Astra,92.0,1.0,0.0,Manual,6.0,18070
Opel Astra,77.0,1.0,0.0,Manual,5.0,18070
Opel Astra,77.0,13.5,0.0,Manual,5.0,17930
Opel Astra,92.0,1000.0,0.0,Manual,6.0,17992
Opel Astra,77.0,4894.0,0.0,Manual,5.0,18000
Opel Astra,77.0,3501.5,0.0,Manual,5.0,17990
Opel Astra,92.0,1000.0,0.0,Manual,6.0,17992
Opel Astra,66.0,3.0,0.0,Manual,5.0,17990
Opel Astra,92.0,50.0,0.0,Manual,6.0,17950
Opel Astra,92.0,50.0,0.0,Manual,6.0,17940
Opel Astra,92.0,2500.0,0.0,Manual,6.0,17925
Opel Astra,81.0,6238.0,0.0,Manual,6.0,17990
Opel Astra,92.0,3500.0,0.0,Manual,6.0,17890
Opel Astra,77.0,10.0,0.0,Manual,5.0,17890
Opel Astra,92.0,3900.0,0.0,Manual,6.0,17900
Opel Astra,77.0,10.0,0.0,Manual,5.0,17890
Opel Astra,77.0,495.0,0.0,Manual,5.0,17990
Opel Astra,77.0,12.0,0.0,Manual,5.0,17990
Opel Astra,92.0,100.0,0.0,Manual,6.0,17980
Opel Astra,92.0,150.0,0.0,Manual,6.0,17990
Opel Astra,92.0,7700.0,0.0,Manual,6.0,17990
Opel Astra,92.0,8.0,0.0,Manual,6.0,17990
Opel Astra,92.0,500.0,0.0,Manual,6.0,17990
Opel Astra,92.0,10.0,0.0,Manual,6.0,17990
Opel Astra,81.0,4669.0,0.0,Manual,6.0,17990
Opel Astra,110.0,17200.0,0.0,Manual,6.0,17980
Opel Astra,110.0,10.0,0.0,Manual,6.0,17877
Opel Astra,77.0,1443.0,0.0,Manual,5.0,17990
Opel Astra,110.0,10.0,0.0,Manual,6.0,17877
Opel Astra,77.0,7000.0,0.0,Manual,5.0,17990
Opel Astra,110.0,10.0,0.0,Manual,6.0,17877
Opel Astra,92.0,4500.0,0.0,Manual,6.0,17850
Opel Astra,92.0,5000.0,0.0,Manual,6.0,17824
Opel Astra,77.0,3919.0,0.0,Manual,5.0,17990
Opel Astra,77.0,5.0,0.0,Manual,6.0,17990
Opel Astra,81.0,10.0,0.0,Manual,6.0,17990
Opel Astra,92.0,8000.0,0.0,Manual,6.0,17990
Opel Astra,147.0,20.0,0.0,Manual,6.0,17990
Opel Astra,81.0,3188.0,0.0,Manual,6.0,17990
Opel Astra,92.0,5.0,0.0,Manual,6.0,17990
Opel Astra,92.0,1829.0,0.0,Manual,6.0,17990
Opel Astra,77.0,3500.0,0.0,Manual,5.0,17990
Opel Astra,92.0,100.0,0.0,Manual,6.0,17990
Opel Astra,77.0,10.0,0.0,Manual,5.0,17990
Opel Astra,110.0,15058.0,0.0,Manual,6.0,17980
Opel Astra,92.0,2500.0,0.0,Manual,6.0,17950
Opel Astra,77.0,1500.0,0.0,Manual,5.0,17970
Opel Astra,92.0,50.0,0.0,Manual,6.0,17950
Opel Astra,92.0,50.0,0.0,Manual,6.0,17975
Opel Astra,110.0,18441.0,0.0,Manual,6.0,17970
Opel Astra,92.0,50.0,0.0,Manual,6.0,17950
Opel Astra,66.0,10.0,0.0,Manual,5.0,17980
Opel Corsa,66.0,100000.0,3.0,Automatic,6.0,7700
Opel Corsa,66.0,6100.0,3.0,Automatic,6.0,9590
Opel Corsa,66.0,24005.0,1.0,Automatic,5.0,10600
Opel Corsa,66.0,9420.0,3.0,Automatic,5.0,10950
Opel Corsa,66.0,9275.0,1.0,Automatic,5.0,12250
Opel Corsa,66.0,15515.0,2.0,Automatic,5.0,11490
Opel Corsa,66.0,58000.0,3.0,Automatic,5.0,10990
Opel Corsa,66.0,42360.0,3.0,Automatic,5.0,10490
Opel Corsa,66.0,3921.0,1.0,Automatic,5.0,12390
Opel Corsa,66.0,20813.0,1.0,Automatic,5.0,12450
Opel Corsa,66.0,39979.0,3.0,Automatic,5.0,12950
Opel Corsa,66.0,5454.0,1.0,Automatic,5.0,12990
Opel Corsa,66.0,37991.0,1.0,Automatic,5.0,12860
Opel Corsa,66.0,6500.0,2.0,Automatic,6.0,12900
Opel Corsa,66.0,9977.0,1.0,Automatic,5.0,12900
Opel Corsa,66.0,38000.0,1.0,Automatic,6.0,12900
Opel Corsa,66.0,10888.0,1.0,Automatic,6.0,13576
Opel Corsa,66.0,7792.0,1.0,Automatic,6.0,13490
Opel Corsa,66.0,52872.0,3.0,Automatic,5.0,13150
Opel Corsa,66.0,17000.0,3.0,Automatic,6.0,13200
Opel Corsa,66.0,14682.0,1.0,Automatic,5.0,13580
Opel Corsa,66.0,48000.0,2.0,Automatic,6.0,13123
Opel Corsa,66.0,900.0,0.0,Automatic,5.0,13450
Opel Corsa,66.0,1400.0,1.0,Automatic,5.0,13490
Opel Corsa,66.0,8864.0,2.0,Automatic,6.0,13490
Opel Corsa,66.0,48717.0,3.0,Automatic,5.0,13650
Opel Corsa,66.0,10.0,0.0,Automatic,5.0,13690
Opel Corsa,66.0,13500.0,3.0,Automatic,5.0,13450
Opel Corsa,66.0,4500.0,1.0,Automatic,6.0,13430
Opel Corsa,66.0,6138.0,1.0,Automatic,5.0,13440
Opel Corsa,66.0,5.0,0.0,Automatic,6.0,13324
Opel Corsa,66.0,6109.0,1.0,Automatic,5.0,13400
Opel Corsa,66.0,5.0,0.0,Automatic,6.0,13324
Opel Corsa,66.0,3000.0,0.0,Automatic,6.0,13300
Opel Corsa,66.0,3500.0,1.0,Automatic,6.0,13290
Opel Corsa,66.0,22135.0,1.0,Automatic,5.0,13290
Opel Corsa,66.0,5744.0,1.0,Automatic,5.0,13290
Opel Corsa,66.0,30990.0,1.0,Automatic,6.0,13290
